,TEMP,DEWP,SLP,VISIB,WDSP,MXSPD,MAX,MIN,Label_Rain
11616,33.0,26.4,1016.3,2.7,1.5,6.0,41.0,25.0,0
11617,32.0,26.5,1017.1,7.0,5.8,13.0,37.0,25.0,1
11618,16.8,10.2,1028.2,9.6,7.9,17.1,24.1,8.1,1
11619,27.4,21.6,1021.4,10.1,5.4,11.1,43.0,19.9,0
11620,38.8,28.7,1016.4,10.8,7.0,14.0,46.0,32.0,0
11621,34.2,24.4,1009.0,9.4,10.8,22.0,45.0,16.0,1
11622,7.1,-2.8,1029.8,10.4,9.0,22.0,17.1,1.0,1
11623,15.2,7.0,1024.9,9.3,5.1,13.0,24.1,10.9,1
11624,27.6,18.3,1026.0,9.5,5.0,14.0,44.1,19.0,1
11625,33.2,20.9,1010.1,10.9,5.4,17.1,46.9,25.0,0
11626,38.0,22.0,1002.4,10.9,10.2,18.1,44.1,30.0,0
11627,24.9,13.4,1018.7,10.9,6.0,14.0,35.1,18.0,0
11628,22.2,11.0,1023.1,10.7,8.5,15.0,51.1,10.9,1
11629,44.8,20.2,1012.8,10.9,6.8,12.0,64.9,34.0,0
11630,48.2,26.0,1002.8,10.9,3.9,10.1,70.0,35.1,0
11631,19.6,12.3,1005.4,3.4,17.4,27.0,46.0,3.0,1
11632,4.8,-9.4,1027.2,10.5,7.7,20.0,19.9,-4.0,0
11633,20.0,12.5,1020.2,8.5,8.4,12.0,28.9,12.9,1
11634,18.5,10.9,1019.1,7.9,8.8,14.0,28.0,7.0,1
11635,20.6,11.4,1018.4,9.0,10.8,18.1,23.0,16.0,0
11636,12.7,2.0,1026.3,10.8,10.0,22.0,23.0,5.0,0
11637,20.1,3.7,1020.4,10.9,6.3,15.9,9999.9,3.0,0
11638,25.5,8.8,1014.2,10.6,16.1,25.1,46.0,12.0,0
11639,16.1,-0.9,1016.9,9.2,15.3,34.0,24.1,9.0,1
11640,11.0,-7.0,1031.0,10.8,11.1,18.1,23.0,3.0,0
11641,16.1,-1.0,1034.7,10.9,6.4,18.1,36.0,3.9,0
11642,34.4,12.3,1020.2,10.9,11.1,14.0,54.0,24.1,0
11643,37.3,26.4,1015.8,10.5,11.4,15.9,48.0,33.1,1
11644,29.5,19.1,1024.7,9.7,3.7,8.9,46.0,19.0,0
11645,40.5,24.4,1016.2,9.8,9.5,18.1,66.0,30.9,0
11646,44.4,27.6,1006.0,10.4,4.1,10.1,63.0,28.0,0
11647,39.5,22.9,1017.5,10.9,7.7,14.0,52.0,28.0,0
11648,33.0,15.9,1018.5,10.6,8.8,13.0,42.1,28.0,0
11649,32.8,16.6,1015.7,10.8,6.6,14.0,39.9,26.1,0
11650,28.3,9.9,1017.6,10.9,7.6,14.0,45.0,12.9,0
11651,19.1,0.0,1020.0,10.8,11.2,20.0,43.0,6.1,1
11652,16.0,-2.0,1023.6,10.9,5.8,15.9,37.0,3.0,0
11653,36.8,14.5,1011.1,10.9,9.0,15.0,62.1,21.0,0
11654,51.3,33.2,1006.0,10.2,2.7,8.9,71.1,39.9,0
11655,45.4,30.6,1012.9,8.3,7.4,12.0,66.9,32.0,0
11656,40.7,33.2,1013.6,4.4,3.2,8.0,55.9,36.0,1
11657,37.0,29.1,1013.5,5.4,7.0,12.0,39.9,34.0,0
11658,30.8,20.9,1016.8,9.5,6.9,12.0,37.9,26.1,0
11659,30.4,17.4,1030.5,9.2,10.9,15.9,37.9,23.0,1
11660,35.7,17.8,1032.9,10.7,6.3,18.1,55.9,23.0,0
11661,23.3,3.4,1038.0,10.9,9.6,17.1,37.9,16.0,0
11662,28.0,2.2,1034.7,10.9,5.6,14.0,39.9,19.9,0
11663,33.9,21.2,1023.4,7.2,10.8,13.0,37.0,30.0,1
11664,37.8,33.0,1015.4,4.2,8.3,17.1,45.0,35.1,1
11665,38.6,24.7,1023.6,10.5,5.3,14.0,57.9,24.1,0
11666,49.3,31.1,1022.0,10.9,2.6,8.9,69.1,37.9,0
11667,56.3,34.5,1018.5,11.0,8.5,15.9,79.0,37.9,0
11668,70.4,46.1,1006.5,8.8,13.6,31.1,82.9,60.1,0
11669,57.5,42.7,1009.1,6.2,8.5,17.1,78.1,46.9,1
11670,44.3,35.7,1013.5,9.3,9.7,17.1,55.9,37.0,1
11671,48.7,39.2,1015.9,8.6,1.6,6.0,64.9,37.9,0
11672,54.6,42.3,1019.5,8.5,2.1,8.9,69.1,39.9,0
11673,59.8,47.2,1012.8,9.0,12.1,20.0,81.0,48.9,0
11674,72.9,52.9,997.7,10.2,20.0,32.1,80.1,69.1,0
11675,53.4,31.1,1009.9,10.6,4.6,25.1,71.1,39.9,1
11676,49.9,31.9,1020.5,10.9,5.8,15.0,63.0,42.1,1
11677,55.2,47.5,1014.3,9.9,10.8,17.1,64.9,43.0,0
11678,47.5,27.2,1026.2,11.0,6.4,12.0,60.1,37.9,0
11679,51.9,38.2,1018.1,11.0,8.5,12.0,66.0,39.9,0
11680,64.4,51.1,1004.8,10.9,5.2,15.9,81.0,55.0,0
11681,58.6,47.6,1005.9,8.7,9.0,17.1,79.0,46.9,0
11682,44.5,30.1,1023.0,11.1,7.8,15.9,59.0,32.0,0
11683,53.7,44.9,1012.8,8.8,12.1,19.0,66.9,50.0,1
11684,61.5,50.2,1005.0,9.9,11.7,19.0,68.0,55.9,0
11685,46.0,28.9,1022.8,11.1,5.7,12.0,59.0,34.0,0
11686,47.5,28.7,1021.8,11.0,6.1,15.0,62.1,35.1,0
11687,48.4,42.3,1009.5,5.8,12.4,15.0,57.9,44.1,1
11688,57.0,54.1,1001.6,6.4,11.2,15.9,64.9,48.0,1
11689,55.8,46.0,1000.1,10.1,9.9,20.0,64.9,46.0,1
11690,59.0,46.1,1009.0,11.0,6.4,20.0,78.1,44.1,0
11691,70.0,53.3,999.9,10.9,8.0,18.1,82.9,57.9,0
11692,53.8,31.2,1011.0,10.8,21.9,32.1,80.1,44.1,0
11693,46.9,29.3,1023.3,11.2,5.5,15.0,61.0,34.0,0
11694,53.7,39.6,1020.3,11.0,8.4,20.0,68.0,41.0,0
11695,60.7,52.2,1006.8,8.7,13.1,17.1,75.0,52.0,1
11696,54.4,39.1,1003.8,11.1,8.6,15.0,68.0,48.0,0
11697,42.2,23.3,1015.1,11.0,11.1,17.1,55.0,30.0,0
11698,37.7,24.1,1018.1,8.0,7.1,13.0,50.0,30.9,1
11699,37.5,25.0,1024.3,11.1,4.3,11.1,51.1,27.0,0
11700,42.7,32.8,1020.7,9.7,8.8,13.0,50.0,39.0,1
11701,40.4,36.5,1020.2,6.3,7.8,11.1,50.0,35.1,1
11702,45.3,36.1,1028.2,8.4,3.3,13.0,61.0,30.0,0
11703,54.3,40.4,1019.5,10.7,13.7,24.1,69.1,42.1,0
11704,61.2,51.9,1007.2,7.9,13.3,24.1,72.0,57.0,0
11705,70.1,56.8,995.2,9.2,14.7,28.0,82.9,61.0,0
11706,45.1,20.1,1000.4,10.9,17.4,24.1,59.0,36.0,0
11707,39.1,20.6,1016.0,11.1,12.1,25.1,54.0,28.0,0
11708,36.0,27.3,1024.6,5.7,5.3,11.1,53.1,30.0,1
11709,40.1,30.8,1026.5,10.3,4.2,12.0,51.1,35.1,1
11710,45.1,40.5,1024.0,6.1,5.9,8.9,50.0,43.0,1
11711,45.3,40.3,1019.5,4.0,5.3,8.0,53.1,41.0,1
11712,52.4,42.4,1009.0,7.9,6.3,20.0,68.0,41.0,1
11713,57.1,33.0,1007.6,11.2,13.3,20.0,66.9,48.0,0
11714,57.0,35.1,1012.3,11.2,5.1,15.9,72.0,42.1,0
11715,65.9,52.6,1002.2,10.6,11.5,20.0,73.9,59.0,0
11716,55.0,47.7,1003.5,10.4,11.4,20.0,72.0,46.9,1
11717,48.1,38.5,1017.8,10.9,7.5,12.0,59.0,44.1,1
11718,50.5,38.9,1019.0,10.9,7.1,14.0,61.0,42.1,0
11719,55.8,38.2,1017.7,10.5,7.4,12.0,61.0,50.0,1
11720,52.7,34.2,1018.1,10.9,5.1,10.1,68.0,39.9,0
11721,58.5,37.4,1016.7,11.4,5.2,10.1,68.0,48.0,0
11722,60.8,38.5,1021.4,11.2,4.1,12.0,79.0,46.0,0
11723,71.7,46.5,1010.3,10.7,9.9,24.1,91.0,57.9,1
11724,63.0,36.3,1016.1,10.9,7.7,15.9,78.1,44.1,0
11725,58.0,26.1,1024.3,11.3,5.0,13.0,69.1,48.0,0
11726,59.2,35.4,1022.9,11.4,2.8,7.0,77.0,43.0,0
11727,65.6,38.8,1020.7,11.3,8.5,13.0,82.9,50.0,0
11728,71.7,45.0,1012.0,11.3,5.7,10.1,84.9,60.1,0
11729,76.2,50.8,1008.6,11.3,4.0,12.0,98.1,60.1,0
11730,84.0,52.0,1005.8,11.4,9.2,14.0,98.1,72.0,0
11731,80.3,53.0,1006.6,10.9,9.7,14.0,93.9,69.1,0
11732,70.1,49.8,1015.0,11.1,11.3,18.1,84.9,62.1,1
11733,61.9,56.8,1013.0,8.1,7.0,14.0,68.0,57.9,1
11734,56.7,55.1,1011.8,4.6,6.0,8.9,63.0,55.0,1
11735,53.3,52.0,1007.8,3.8,9.5,14.0,55.9,50.0,1
11736,51.4,48.0,1014.0,7.4,11.8,15.9,55.0,50.0,1
11737,52.4,47.8,1023.8,8.5,6.0,8.9,57.9,48.9,1
11738,59.2,48.1,1026.1,9.5,2.1,8.0,73.9,46.9,0
11739,65.2,52.3,1019.7,11.2,6.7,15.9,77.0,53.1,0
11740,71.2,59.3,1014.6,10.1,10.2,15.9,84.9,61.0,0
11741,70.4,64.5,1014.0,8.6,10.3,17.1,82.9,63.0,1
11742,69.9,64.5,1013.3,10.8,3.8,8.9,80.1,64.0,0
11743,72.7,67.9,1006.1,7.8,8.1,34.0,80.1,57.0,1
11744,66.3,63.0,1007.3,9.4,4.8,8.9,79.0,57.9,1
11745,69.4,65.0,1007.2,9.5,8.1,15.0,80.1,61.0,1
11746,68.0,62.8,1005.7,10.9,6.5,15.9,78.1,61.0,1
11747,69.1,63.0,1003.4,11.0,5.8,12.0,77.0,63.0,1
11748,68.0,63.0,1004.2,10.3,7.4,14.0,80.1,60.1,1
11749,73.2,69.3,1008.9,10.6,9.8,17.1,84.0,66.0,1
11750,73.9,68.2,1011.2,10.4,9.8,17.1,84.9,63.0,1
11751,77.1,70.3,1009.3,11.1,6.7,12.0,84.9,68.0,0
11752,69.4,64.5,1009.6,10.9,4.6,14.0,81.0,63.0,1
11753,68.8,63.6,1013.4,10.0,1.9,5.1,75.9,62.1,0
11754,70.1,64.2,1017.8,9.2,1.4,4.1,78.1,64.0,0
11755,74.8,65.7,1014.6,11.3,6.9,10.1,82.0,69.1,0
11756,70.8,59.4,1014.9,11.3,2.5,8.0,80.1,61.0,0
11757,69.9,61.4,1008.6,10.0,6.5,15.0,78.1,64.0,1
11758,67.8,57.5,1012.8,11.0,3.1,12.0,79.0,55.9,0
11759,69.5,59.9,1012.0,11.2,7.0,14.0,77.0,63.0,0
11760,60.9,53.4,1014.6,10.9,7.4,13.0,73.0,50.0,1
11761,61.9,53.2,1021.8,11.2,1.5,4.1,73.9,51.1,0
11762,67.5,57.0,1019.7,11.3,3.6,10.1,75.9,59.0,0
11763,70.2,64.1,1013.5,10.6,2.9,10.1,80.1,64.0,1
11764,68.4,63.1,1011.6,7.3,1.3,4.1,80.1,63.0,1
11765,74.7,64.7,1012.3,9.5,0.6,1.9,82.9,69.1,1
11766,77.5,65.4,1011.7,10.5,1.5,5.1,89.1,66.9,0
11767,77.7,62.8,1010.0,11.2,3.0,7.0,87.1,68.0,0
11768,68.7,50.6,1016.5,11.3,4.5,12.0,77.0,55.9,0
11769,63.5,48.1,1019.1,11.4,5.5,8.9,73.0,51.1,0
11770,62.5,46.5,1019.3,11.3,2.8,6.0,72.0,52.0,0
11771,67.0,54.0,1019.4,11.2,4.4,10.1,77.0,57.9,0
11772,68.1,56.1,1020.8,10.3,5.6,12.0,79.0,57.9,0
11773,71.6,57.9,1017.9,10.4,8.4,15.0,84.0,60.1,0
11774,72.5,63.7,1013.3,9.1,5.1,14.0,82.9,69.1,1
11775,75.4,69.9,1010.8,4.4,1.3,4.1,88.0,70.0,1
11776,77.7,67.3,1010.3,10.6,3.2,10.1,89.1,66.9,1
11777,80.8,68.2,1015.3,11.4,3.4,14.0,88.0,71.1,1
11778,74.5,58.2,1019.9,11.3,2.6,6.0,86.0,61.0,0
11779,68.9,51.0,1020.9,11.3,6.0,8.9,82.9,57.9,0
11780,65.9,49.4,1021.6,10.8,2.4,6.0,78.1,51.1,0
11781,67.6,52.8,1020.1,11.3,2.2,8.0,78.1,53.1,0
11782,68.3,56.9,1019.3,11.3,2.9,8.9,78.1,55.9,0
11783,71.3,60.9,1018.2,11.0,4.3,8.0,82.0,60.1,1
11784,72.6,62.7,1016.1,10.8,2.8,8.0,84.0,62.1,1
11785,71.5,64.0,1018.7,9.3,2.0,8.0,82.0,63.0,0
11786,77.5,64.7,1019.2,10.4,3.2,10.1,88.0,68.0,0
11787,81.5,65.6,1016.8,10.5,6.5,13.0,91.0,71.1,0
11788,83.6,69.0,1012.2,10.9,8.3,11.1,97.0,73.0,0
11789,83.9,70.9,1009.4,11.2,5.3,11.1,93.9,73.0,0
11790,80.5,67.6,1011.3,11.3,5.6,11.1,91.0,71.1,1
11791,80.5,69.9,1012.0,10.7,1.5,8.0,91.9,71.1,0
11792,78.9,69.8,1011.9,10.6,5.6,13.0,91.0,70.0,1
11793,75.2,67.4,1010.8,9.0,2.9,8.0,84.0,68.0,1
11794,75.1,64.8,1013.0,11.0,5.1,8.9,82.9,66.0,1
11795,79.0,65.2,1013.5,11.1,2.4,8.0,91.0,68.0,0
11796,81.3,68.1,1010.2,11.2,3.5,10.1,93.0,71.1,0
11797,80.9,67.4,1009.9,10.9,4.0,8.0,91.9,69.1,0
11798,78.1,70.2,1011.1,10.4,4.9,14.0,88.0,73.0,1
11799,77.7,66.8,1011.8,10.3,3.4,8.0,87.1,69.1,0
11800,75.8,63.2,1013.0,11.1,3.4,11.1,86.0,66.9,1
11801,72.3,56.0,1019.0,11.0,2.1,11.1,82.9,60.1,0
11802,72.0,61.1,1018.9,11.1,3.5,12.0,82.9,64.9,1
11803,77.2,66.5,1012.2,10.4,8.1,15.9,88.0,68.0,1
11804,76.2,66.1,1012.5,11.3,2.7,6.0,86.0,66.9,0
11805,78.2,69.7,1009.1,10.2,5.6,12.0,88.0,72.0,1
11806,72.1,57.3,1017.7,11.2,8.7,12.0,84.9,63.0,0
11807,65.6,50.9,1024.1,11.1,2.8,8.0,75.0,54.0,0
11808,65.7,53.6,1026.6,10.7,1.3,5.1,79.0,54.0,0
11809,69.9,56.0,1025.3,11.1,1.0,4.1,80.1,59.0,0
11810,70.8,56.3,1021.3,11.3,3.9,12.0,82.0,60.1,0
11811,72.9,59.6,1015.7,11.0,7.3,10.1,82.9,64.0,1
11812,74.1,59.9,1013.2,11.0,7.0,13.0,86.0,64.0,0
11813,77.0,61.7,1014.3,10.4,7.4,10.1,88.0,66.9,0
11814,78.0,62.4,1014.6,10.2,5.0,10.1,88.0,68.0,0
11815,72.7,61.2,1015.9,10.8,5.9,14.0,84.9,64.9,1
11816,62.9,51.2,1018.9,10.8,2.6,10.1,73.0,53.1,0
11817,67.1,53.6,1015.2,10.8,3.0,10.1,84.9,53.1,0
11818,73.8,59.3,1011.9,11.2,2.3,5.1,90.0,61.0,0
11819,76.3,60.1,1012.8,10.5,6.5,15.0,88.0,64.0,0
11820,75.8,62.0,1017.8,10.9,6.9,14.0,88.0,64.0,0
11821,76.5,61.5,1019.3,9.3,7.6,11.1,88.0,64.0,0
11822,74.9,60.0,1017.6,9.9,5.5,12.0,87.1,62.1,0
11823,71.0,56.5,1017.6,10.4,10.2,20.0,84.9,63.0,1
11824,62.3,47.4,1020.7,10.9,4.2,8.9,77.0,48.9,0
11825,69.3,51.2,1016.6,11.1,5.0,14.0,87.1,55.0,0
11826,75.8,60.1,1014.0,11.0,5.5,13.0,91.0,66.0,1
11827,69.4,52.7,1021.9,11.1,7.9,14.0,84.9,57.9,0
11828,60.7,45.3,1030.2,10.8,4.4,8.0,71.1,46.9,0
11829,60.1,44.5,1029.8,10.9,3.8,10.1,71.1,51.1,0
11830,63.5,49.9,1024.9,10.9,5.8,14.0,75.0,57.0,1
11831,61.5,50.8,1017.9,8.8,10.0,13.0,71.1,55.0,1
11832,66.3,54.8,1020.7,10.2,3.2,12.0,79.0,59.0,0
11833,67.4,52.5,1026.2,9.8,2.1,7.0,78.1,55.0,0
11834,68.0,54.2,1025.0,7.4,2.7,8.9,80.1,57.9,0
11835,69.5,57.4,1020.1,5.7,1.9,8.0,81.0,60.1,0
11836,70.9,59.4,1015.9,6.5,2.5,8.9,82.9,60.1,0
11837,66.6,49.7,1019.5,10.9,3.1,7.0,77.0,52.0,0
11838,64.6,49.1,1021.8,10.9,5.5,13.0,77.0,53.1,0
11839,66.1,52.5,1019.2,9.0,9.2,15.0,80.1,57.0,0
11840,67.1,58.3,1012.7,4.4,9.1,14.0,75.0,61.0,1
11841,63.6,57.2,1011.2,7.2,5.9,15.9,71.1,55.9,1
11842,60.2,52.8,1014.0,8.8,3.0,6.0,70.0,52.0,0
11843,63.0,52.7,1015.6,10.4,3.5,10.1,73.9,54.0,0
11844,65.3,54.6,1017.9,11.1,2.2,8.0,77.0,57.0,0
11845,67.6,58.4,1019.7,10.4,2.3,8.0,78.1,59.0,0
11846,68.4,60.3,1014.2,8.8,3.0,7.0,75.9,64.9,1
11847,69.2,61.8,1014.5,6.4,3.4,8.9,80.1,64.0,1
11848,69.2,61.6,1010.1,9.4,4.5,14.0,73.9,66.0,1
11849,61.7,48.3,1015.5,10.5,10.2,26.0,73.0,51.1,1
11850,58.8,44.8,1021.8,10.3,3.8,10.1,73.0,45.0,0
11851,62.2,46.6,1015.8,10.3,8.1,19.0,71.1,53.1,0
11852,55.2,39.0,1020.9,10.7,4.6,10.1,70.0,41.0,0
11853,64.6,49.2,1012.6,10.9,5.6,11.1,88.0,51.1,0
11854,65.0,52.6,1009.4,9.4,8.2,18.1,82.0,54.0,1
11855,50.4,35.5,1022.7,10.8,7.8,12.0,61.0,42.1,0
11856,46.3,32.4,1021.6,10.4,1.3,6.0,59.0,36.0,0
11857,52.1,39.0,1015.3,10.3,1.6,8.0,69.1,37.9,0
11858,59.5,48.8,1011.2,10.9,2.4,8.9,78.1,46.9,0
11859,67.3,55.3,1008.7,10.9,4.8,11.1,84.9,57.0,0
11860,70.7,56.7,1007.8,10.4,4.7,10.1,84.0,60.1,0
11861,69.7,56.7,1010.1,11.0,3.9,12.0,84.9,57.9,0
11862,72.3,60.9,1010.8,10.4,4.7,10.1,80.1,64.9,1
11863,62.4,46.6,1019.9,10.5,4.5,10.1,68.0,57.9,1
11864,58.7,45.9,1017.1,9.4,6.6,12.0,62.1,55.9,1
11865,56.1,51.0,1011.3,7.6,9.5,15.9,59.0,52.0,1
11866,49.0,39.6,1014.1,10.8,13.6,20.0,52.0,46.0,0
11867,45.2,37.2,1012.8,10.9,5.9,20.0,54.0,37.9,0
11868,45.2,31.0,1021.2,11.3,10.0,15.9,52.0,36.0,0
11869,45.8,35.9,1021.8,10.9,3.1,12.0,63.0,33.1,0
11870,54.4,46.0,1013.1,11.0,8.7,15.9,71.1,43.0,0
11871,60.7,47.3,1010.4,10.7,7.4,15.9,68.0,50.0,1
11872,57.0,39.9,1012.7,10.9,3.9,15.0,73.0,44.1,0
11873,57.1,41.1,1015.7,10.8,8.6,15.9,66.0,53.1,1
11874,47.5,30.5,1024.8,10.6,3.6,10.1,62.1,34.0,0
11875,50.5,33.5,1020.3,10.9,5.5,20.0,69.1,35.1,0
11876,46.1,27.0,1025.8,10.9,9.8,18.1,57.9,35.1,0
11877,45.1,32.1,1021.0,10.9,4.8,18.1,63.0,34.0,0
11878,50.1,27.7,1020.8,10.9,8.5,15.9,60.1,37.0,0
11879,50.0,27.5,1022.4,10.9,3.8,14.0,69.1,37.9,0
11880,60.7,42.3,1012.0,10.9,9.1,22.0,79.0,48.9,0
11881,64.8,48.5,1005.8,10.9,10.7,18.1,73.0,52.0,0
11882,55.3,39.7,1008.2,10.6,16.6,26.0,71.1,48.0,1
11883,41.0,25.1,1019.1,10.9,11.1,20.0,51.1,33.1,0
11884,38.7,29.2,1013.0,8.6,5.1,14.0,44.1,33.1,1
11885,34.2,28.5,1018.6,9.0,7.9,18.1,37.9,30.9,1
11886,32.0,22.8,1017.3,9.9,9.0,18.1,50.0,23.0,0
11887,47.0,36.8,1004.2,8.3,10.6,17.1,54.0,39.9,1
11888,40.1,33.0,1018.0,10.1,9.4,14.0,45.0,36.0,1
11889,42.5,31.9,1019.6,10.4,6.0,12.0,55.0,30.9,0
11890,46.1,41.1,1010.4,3.6,2.2,8.0,51.1,43.0,1
11891,41.6,33.7,1012.0,8.8,11.0,15.0,46.9,36.0,1
11892,35.9,23.2,1023.5,10.1,11.7,22.0,41.0,30.0,1
11893,27.9,15.6,1026.4,10.8,6.0,13.0,30.9,21.9,0
11894,31.1,17.2,1028.5,10.9,4.5,12.0,41.0,25.0,0
11895,30.9,18.0,1024.8,10.9,3.8,12.0,42.1,19.9,0
11896,32.8,20.4,1027.0,10.6,2.6,11.1,51.1,21.9,0
11897,42.0,26.5,1022.1,10.5,3.6,12.0,64.0,28.9,0
11898,41.7,33.7,1020.3,7.9,3.0,10.1,57.0,30.0,0
11899,52.4,45.3,1011.8,10.5,6.2,10.1,55.9,45.0,0
11900,50.4,38.8,1013.4,8.3,4.8,13.0,66.9,35.1,0
11901,45.0,31.2,1024.8,10.9,7.3,12.0,57.9,39.9,0
11902,40.2,29.3,1026.8,11.0,2.5,6.0,45.0,34.0,0
11903,37.5,27.8,1021.4,7.9,3.5,15.0,57.9,26.1,0
11904,35.0,23.2,1024.1,10.4,4.5,12.0,46.0,24.1,0
11905,39.3,29.7,1017.8,8.8,2.7,10.1,54.0,30.9,0
11906,46.6,32.1,1015.9,10.1,9.0,15.0,61.0,36.0,0
11907,41.8,19.5,1022.4,10.8,11.3,22.0,55.9,30.0,0
11908,36.0,20.1,1023.4,10.6,4.2,13.0,51.1,25.0,0
11909,42.5,25.6,1016.5,10.4,6.4,12.0,48.9,35.1,0
11910,35.0,24.5,1011.6,7.3,3.8,14.0,50.0,23.0,0
11911,34.8,20.3,1013.1,10.7,9.9,15.9,45.0,30.0,1
11912,34.1,23.7,1003.9,10.8,5.3,10.1,48.9,26.1,0
11913,41.2,26.9,1000.1,10.9,5.8,15.0,53.1,30.0,0
11914,43.0,25.6,999.3,10.8,8.3,22.9,48.0,37.9,1
11915,32.8,19.0,1017.4,10.9,7.3,18.1,41.0,26.1,0
11916,24.1,7.2,1030.1,10.9,8.4,15.9,35.1,15.1,0
11917,25.5,10.9,1027.1,10.5,1.8,6.0,36.0,18.0,1
11918,34.3,30.9,1017.7,3.8,6.1,8.0,36.0,33.1,1
11919,35.4,31.3,1015.2,3.3,4.5,10.1,39.0,33.1,0
11920,37.5,32.8,1014.7,5.8,7.5,14.0,41.0,33.1,1
11921,36.7,30.7,1015.1,6.3,10.8,15.0,41.0,33.1,1
11922,32.0,18.2,1022.4,10.8,3.4,10.1,55.9,19.0,0
11923,37.0,22.0,1014.6,10.8,5.9,11.1,48.0,28.0,0
11924,35.4,27.2,1014.1,10.8,1.2,6.0,48.0,24.1,0
11925,34.7,31.3,1010.2,4.1,2.6,8.0,43.0,26.1,1
11926,34.6,26.8,1010.0,6.7,9.7,15.9,39.0,32.0,0
11927,30.9,24.9,1012.8,4.6,3.4,12.0,37.9,24.1,0
11928,35.8,31.6,1015.2,2.7,10.4,14.0,37.9,34.0,1
11929,34.4,29.4,1015.7,4.0,7.7,12.0,37.9,33.1,1
11930,32.4,26.8,1004.3,5.6,4.7,11.1,36.0,28.0,0
11931,34.9,22.8,1003.2,9.4,10.1,20.0,41.0,28.0,1
11932,29.0,16.7,1023.3,10.3,7.2,13.0,35.1,19.9,0
11933,24.3,13.3,1039.2,10.7,9.1,15.0,28.9,21.0,0
11934,21.0,9.6,1040.3,10.6,3.7,10.1,30.9,14.0,0
11935,27.6,16.9,1021.1,10.8,6.9,17.1,35.1,21.0,0
11936,37.3,29.8,994.9,8.8,15.2,27.0,48.0,32.0,1
11937,33.6,25.8,1001.3,10.8,3.8,11.1,39.9,27.0,0
11938,35.2,26.9,1014.9,10.8,3.9,13.0,46.9,28.0,0
11939,46.9,39.6,1010.1,10.4,10.2,15.9,57.0,41.0,0
11940,26.8,18.7,1011.1,10.1,17.9,24.1,55.9,16.0,0
11941,14.4,3.0,1031.0,10.8,13.9,18.1,23.0,8.1,0
11942,21.7,12.0,1032.9,10.9,3.0,8.9,43.0,12.0,0
11943,33.6,27.7,1023.0,10.8,1.4,8.9,51.1,25.0,0
11944,27.1,17.4,1021.3,10.0,15.7,25.1,44.1,15.1,1
11945,16.3,10.3,1024.6,8.5,2.4,8.0,23.0,10.0,1
11946,17.8,13.7,1026.8,4.8,4.8,10.1,24.1,7.0,1
11947,10.2,7.6,1024.8,6.0,0.9,4.1,24.1,-2.0,1
11948,24.0,19.5,1025.7,8.6,4.6,8.9,30.9,17.1,0
11949,22.2,18.3,1021.7,7.5,4.0,15.0,28.0,17.1,1
11950,1.8,-10.0,1031.0,9.4,7.9,17.1,16.0,-9.9,1
11951,17.4,6.2,1027.3,20.0,8.2,13.0,24.8,8.6,0
11952,23.2,12.9,1027.2,19.6,5.7,14.0,39.2,15.8,0
11953,29.9,23.4,1012.7,4.0,9.8,28.0,35.6,15.8,0
11954,5.8,-5.1,1023.9,14.6,14.7,26.0,15.8,0.0,0
11955,2.1,-8.4,1029.6,13.9,0.8,4.9,9.1,-2.2,0
11956,0.8,-9.6,1035.0,20.0,1.4,4.9,6.8,-4.0,0
11957,4.1,-8.6,1036.6,17.5,6.0,11.8,9.1,1.0,0
11958,6.9,-2.8,1036.4,7.6,8.3,10.9,8.6,3.9,0
11959,-1.5,-13.6,1039.5,13.5,6.9,9.9,8.6,-11.2,0
11960,3.1,-6.0,1030.8,10.4,3.0,8.9,19.4,-5.8,0
11961,9.9,3.3,1027.8,13.5,5.2,8.0,17.6,3.0,0
11962,14.0,6.8,1024.2,13.4,5.7,9.9,29.1,4.1,0
11963,21.3,14.8,1016.9,10.6,3.0,7.0,36.0,13.1,0
11964,32.2,26.1,1016.9,13.9,2.5,8.9,46.9,24.1,0
11965,35.5,28.3,1021.7,18.0,5.6,9.9,41.9,26.1,0
11966,39.0,32.8,1014.1,12.5,5.4,8.9,50.0,32.0,0
11967,45.0,40.9,1006.6,6.0,4.6,10.9,52.9,38.8,0
11968,44.0,38.4,1003.1,15.6,8.3,17.9,50.9,36.0,0
11969,34.6,29.5,1012.7,11.8,6.7,11.8,39.9,32.0,0
11970,35.9,28.5,1011.7,10.6,11.2,15.9,41.9,32.9,1
11971,32.2,27.4,1005.4,3.8,8.7,15.9,36.9,30.0,1
11972,30.4,24.7,998.3,7.2,16.5,23.9,34.0,27.1,1
11973,22.4,12.6,1016.5,19.6,8.8,22.9,34.9,10.9,0
11974,32.2,24.4,1016.7,19.5,2.4,9.9,43.9,24.1,0
11975,36.2,29.4,1018.1,17.9,1.5,4.9,50.9,26.1,0
11976,37.5,31.6,1015.0,12.2,2.2,5.8,47.8,28.0,0
11977,34.9,30.4,1015.2,3.7,8.4,22.9,39.9,29.1,1
11978,21.3,8.6,1028.8,15.7,19.9,28.0,28.0,16.2,1
11979,18.0,9.0,1028.6,18.0,6.3,11.8,29.1,12.0,0
11980,25.2,18.3,1012.2,14.5,6.5,9.9,37.9,18.1,0
11981,32.8,27.2,1004.4,9.9,2.2,8.0,39.9,28.0,0
